  0, 79
386,  1
132,  1
 22,  1
  6,  2
  7,  1
  9,  1
395,  1
1091,  1
397,  1
911,  1
 16,  3
 17,  7
 19,  5
 20,  2
406,  1
 26,  1
1051,  2
284,  1
1053,  1
286,  1
288,  3
880,  1
1066,  1
340,  1
 49,  1
 50,  1
 52,  1
329,  1
 56,  1
 60,  1
 61,  1
190,  1
-11,  1
-61,  1
197,  1
-27,  1
 15,  1
 -1,  2
-51,  1
334,  1
335,  1
336,  1
337,  3
210,  1
-40,  1
-43,  2
342,  1
 -7,  1
344,  1
100,  1
207,  2
 -6,  1
 95,  1
400,  1
 -5,  1
-28,  3
101,  1
-26,  1
103,  1
104,  1
-21,  1
-20,  1
877,  1
878,  1
-16,  1
-14,  1
-12,  1
 -2,  1
 -9,  1
 -8,  1
121,  1
890,  1
123,  2
 -4,  2
 -3,  5
126,  1
