  0,390
  1, 28
  2, 22
  3, 12
  4,  8
  5, 10
  6, 10
  7, 10
  8,  8
  9, 21
 10, 15
 11,  9
 12, 22
 13,  8
 14, 10
 15,  9
 16,  7
 17,  5
 18, 13
 20, 12
 21,  2
 22,  4
 23,  6
 24,  1
 25,  6
 26,  2
 27,  4
 28,  2
 29,  5
 30,  6
 31,  3
 32,  4
 33,  1
 34,  2
 35,  4
 36,  3
 37,  2
 38,  2
 39,  2
 40,  5
 41,  4
 42,  2
 43,  3
 44,  3
 45,  3
 46,  2
 47,  3
 48,  1
 50,  3
 51,  2
 52,  3
 53,  1
566,  3
 55,  5
 56,  1
 57,  2
 58,  3
 59,  3
 60,  2
 63,  3
 65,  1
 66,  2
 68,  2
 69,  1
 70,  2
 71,  2
 72,  6
 73,  2
 76,  2
 77,  1
 79,  2
 80,  2
 81,  1
 82,  4
 83,  1
 84,  1
 85,  1
 87,  1
 89,  2
 90,  2
 91,  2
 92,  4
 94,  1
 95,  5
 96,  2
 98,  2
101,  1
102,  2
104,  2
105,  3
106,  1
109,  1
111,  2
112,  1
113,  1
115,  1
116,  1
117,  1
118,  5
119,  2
120,  3
532,  1
122,  2
123,  1
126,  2
127,  1
129,  1
131,  1
132,  1
133, 12
136,  1
138,  2
139,  1
143,  1
146,  1
149,  1
662,  1
663,  1
664,  2
665,  1
154,  3
155,  1
156,  1
162,  1
163,  2
164,  2
166,  1
172,  2
175,  1
176,  1
184,  2
191,  1
192,  1
194,  1
195,  1
199,  1
202,  1
209,  1
213,  1
215,  2
222,  1
-47,  1
232,  1
233,  1
239,  1
249,  1
257,  1
121,  1
792,  1
812,  1
822,  1
824,  2
 54,  1
330,  1
333,  1
-29,  1
371,  1
150,  1
393,  1
396,  1
153,  1
414,  1
420,  1
424,  1
427,  1
-78,  1
-76,  1
440,  1
-66,  1
-62,  1
-60,  1
454,  1
-57,  1
-56,  1
 -2, 12
-54,  3
-53,  2
-51,  1
-48,  1
465,  1
-45,  1
-43,  1
-40,  1
-38,  1
-37,  1
-35,  5
-31,  1
483,  1
-28,  2
-27,  2
-26,  1
-23,  1
-21,  2
-20,  2
-19,  2
-18,  3
-17,  1
-16,  4
-14,  4
-13,  3
-12,  5
-11,  3
-10,  2
 -9,  6
 -8,  3
 -7,  3
 -6,  4
 -5,  8
 -4,  2
 -3, 13
 -1, 17
276,  1
