  0, 56
  2,  1
  3,  1
  5,  3
  6,  2
  7,  2
  8,  1
 10,  2
 11,  3
 12,  3
 16,  1
 17,  2
 18,  1
 21,  1
 23,  1
 24,  1
 25,  1
 26,  8
 27,  1
540,  1
 29,  2
 34,  2
 36,  1
551,  1
 42,  2
 46,  1
 47,  1
 48,  1
1032,  1
 51,  1
 53,  2
 59,  1
573,  1
608,  1
 67,  1
582,  1
 74,  1
 78,  1
592,  1
 84,  1
601,  1
 90,  1
 93,  1
 96,  1
 98,  1
103,  1
104,  1
106,  1
107,  1
109,  1
 89,  1
121,  1
669,  1
132,  1
140,  1
175,  1
148,  1
151,  1
153,  1
155,  1
157,  1
160,  1
162,  1
164,  1
166,  1
 28,  1
171,  1
174,  1
541,  1
177,  1
178,  1
179,  1
182,  2
187,  1
188,  3
190,  1
191,  1
192,  1
194,  1
196,  1
201,  1
203,  1
209,  1
214,  1
218,  1
224,  1
227,  1
229,  1
230,  1
231,  1
233,  1
746,  1
747,  1
236,  1
242,  1
755,  1
246,  1
250,  1
255,  1
258,  1
259,  1
280,  1
288,  1
299,  1
817,  1
825,  1
317,  1
331,  1
378,  2
380,  1
234,  1
386,  1
390,  1
920,  1
508,  1
929,  1
421,  1
431,  1
433,  2
-11,  1
-61,  4
-60,  1
-54, 10
-53,  1
-51,  2
-49, 10
-48,  5
-47,  2
-46,  9
-45,  7
-43,  2
-41,  8
-40,  3
-39,  3
-37,  2
-36,  2
-35,  1
-34,  1
-32,  3
-31,  1
-28,  1
-26,  2
-23,  1
-21,  1
-20,  1
-19,  1
-18,  1
-17,  1
-16,  1
-15,  2
-14,  3
-13,  1
-12,  2
1022,  1
-10,  2
 -9,  5
 -8,  6
 -7,  4
 -6,  1
 -5,  7
 -4,  1
 -3,  1
 -2,  1
