  0, 87
  1,  5
  2,  1
  3,  1
  4,  1
  5,  8
  7,  1
520,  1
 11,  1
 14,  1
 16,  3
 20,  5
535,  1
10777,  1
 27,  6
 32,  1
 33,  2
 35,  1
 36,  5
 40,  4
 41,  1
 45,  2
 47,  1
  8,  2
 50,  1
3124,  1
 53,  1
 58,  1
26171,  1
 65,  1
 68,  1
 72,  1
587,  2
591,  1
592,  1
593,  1
 85,  1
 97,  3
104,  1
111,  1
121,  1
138,  1
143,  1
145,  1
147,  2
148,  1
150,  1
 25,  5
152,  1
163,  1
177,  1
178,  1
179,  1
180,  1
190,  1
8398,  1
26319,  1
2595,  1
1750,  1
3076,  1
1759,  1
228,  1
231,  1
434,  1
1779,  1
1781,  2
247,  1
250,  1
253,  1
256,  3
8452,  1
269,  1
271,  1
272,  2
274,  1
275,  1
276,  1
2344,  1
297,  1
298,  1
300,  1
8498,  1
834,  3
835,  1
836,  2
837,  2
838,  1
839,  1
857,  1
858,  1
349,  2
3936,  1
357,  1
3948,  1
886,  1
890,  1
894,  2
896,  2
897,  2
388,  1
12169,  1
2982,  1
432,  1
433,  1
-78,  3
-76,  2
-73,  1
-70,  3
-11,  2
-64,  2
502,  1
454,  1
 -1,  2
458,  1
461,  1
462,  1
-31,  2
 -5,  3
-20,  1
-19,  1
-15,  1
1010,  1
1011,  1
1013,  1
1014,  1
 -9,  2
 -8,  1
 -6,  1
1019,  1
 -4,  3
 -3,  2
 -2,  1
