0, 984
1, 2392
2, 616
3, 304
4, 400
5, 9104
6, 376
7, 384
8, 8600
9, 256
10, 336
11, 8608
12, 344
13, 256
14, 8656
15, 392
16, 320
17, 368
18, 256
19, 312
20, 352
21, 328
22, 384
23, 336
24, 288
25, 336
26, 264
27, 320
28, 240
29, 248
30, 320
31, 256
32, 424
33, 8624
34, 328
35, 416
36, 8704
37, 400
38, 368
39, 328
40, 256
41, 240
42, 264
43, 256
44, 416
45, 384
46, 440
47, 376
48, 312
49, 376
50, 320
51, 264
52, 264
53, 328
54, 360
55, 8568
56, 264
57, 352
58, 8624
59, 264
60, 344
61, 8680
62, 456
63, 352
64, 8640
65, 320
66, 384
67, 336
68, 288
69, 320
70, 440
71, 296
72, 256
73, 256
74, 360
75, 384
76, 344
77, 328
78, 360
79, 400
80, 280
81, 328
82, 312
83, 8608
84, 256
85, 288
86, 8736
87, 304
88, 272
89, 264
90, 312
91, 312
92, 376
93, 320
94, 400
95, 376
96, 368
97, 304
98, 312
99, 264
100, 328
101, 352
102, 336
103, 256
104, 256
105, 424
106, 360
107, 352
108, 312
109, 352
110, 344
111, 8568
112, 344
113, 304
114, 8600
115, 264
116, 352
117, 312
118, 304
119, 264
120, 256
121, 304
122, 408
123, 352
124, 320
125, 368
126, 408
127, 336
128, 296
129, 312
130, 256
131, 296
132, 232
133, 8664
134, 288
135, 400
136, 8632
137, 360
138, 368
139, 8688
140, 328
141, 320
142, 8616
143, 256
144, 264
145, 312
146, 296
147, 264
148, 248
149, 352
150, 296
151, 256
152, 400
153, 384
154, 344
155, 368
156, 296
157, 376
158, 328
159, 256
160, 264
161, 8616
162, 312
163, 248
164, 8584
165, 312
166, 312
167, 264
168, 256
169, 416
170, 368
171, 360
172, 320
173, 352
174, 344
175, 256
176, 264
177, 320
178, 304
179, 256
180, 256
181, 320
182, 440
183, 8584
184, 256
185, 312
186, 8672
187, 384
188, 296
189, 8680
190, 432
191, 312
192, 8632
193, 336
194, 280
195, 264
196, 256
197, 320
198, 376
199, 320
200, 304
201, 304
202, 232
203, 232
204, 272
205, 392
206, 392
207, 280
208, 336
209, 312
210, 264
211, 8560
212, 248
213, 328
214, 8720
215, 336
216, 384
217, 376
218, 304
219, 312
220, 280
221, 256
222, 344
223, 328
224, 272
225, 272
226, 256
227, 328
228, 296
229, 272
230, 432
231, 376
232, 376
233, 400
234, 296
235, 376
236, 312
237, 272
238, 328
239, 8648
240, 304
241, 264
242, 8560
243, 320
244, 280
245, 264
246, 296
247, 344
248, 368
249, 400
250, 296
251, 384
252, 344
253, 304
254, 368
255, 336
256, 296
257, 320
258, 304
259, 336
260, 248
261, 8552
262, 264
263, 264
264, 8568
265, 408
266, 320
267, 8656
268, 304
269, 312
270, 8592
271, 248
272, 256
273, 496
274, 304
275, 384
276, 368
277, 352
278, 320
279, 304
280, 288
281, 264
282, 248
283, 312
284, 280
285, 256
286, 280
287, 296
288, 312
289, 8576
290, 352
291, 344
292, 8696
293, 376
294, 352
295, 368
296, 328
297, 272
298, 256
299, 328
300, 280
301, 272
302, 272
303, 336
304, 272
305, 264
306, 256
307, 416
308, 400
309, 376
310, 336
311, 8672
312, 336
313, 256
314, 8560
315, 320
316, 288
317, 8568
318, 280
319, 312
320, 8592
321, 256
322, 280
323, 304
324, 376
325, 376
326, 320
327, 408
328, 368
329, 320
330, 320
331, 328
332, 312
333, 272
334, 280
335, 312
336, 312
337, 272
338, 280
339, 8640
340, 304
341, 328
342, 8648
343, 352
344, 384
345, 344
346, 304
347, 312
348, 296
349, 272
350, 264
351, 312
352, 296
353, 256
354, 256
355, 312
356, 296
357, 256
358, 368
359, 360
360, 376
361, 344
362, 320
363, 328
364, 344
365, 256
366, 280
367, 8632
368, 296
369, 264
370, 8576
371, 304
372, 296
373, 256
374, 272
375, 368
376, 368
377, 352
378, 328
379, 360
380, 400
381, 296
382, 352
383, 320
384, 288
385, 264
386, 264
387, 328
388, 296
389, 8576
390, 288
391, 312
392, 8648
393, 336
394, 320
395, 8648
396, 392
397, 304
398, 8656
399, 312
400, 304
401, 256
402, 256
403, 296
404, 296
405, 256
406, 280
407, 320
408, 296
409, 264
410, 272
411, 264
412, 240
413, 264
414, 344
415, 240
416, 240
417, 8576
418, 248
419, 248
420, 8544
421, 256
422, 504
423, 352
424, 320
425, 352
426, 320
427, 248
428, 256
429, 264
430, 408
431, 400
432, 312
433, 392
434, 368
435, 320
436, 272
437, 312
438, 288
439, 8568
440, 256
441, 336
442, 8576
443, 272
444, 264
445, 8632
446, 280
447, 408
448, 8624
449, 384
450, 368
451, 376
452, 312
453, 320
454, 272
455, 256
456, 264
457, 336
458, 256
459, 264
460, 256
461, 320
462, 264
463, 264
464, 496
465, 320
466, 256
467, 8576
468, 272
469, 312
470, 8592
471, 264
472, 264
473, 320
474, 248
475, 264
476, 248
477, 328
478, 272
479, 256
480, 264
481, 352
482, 248
483, 256
484, 264
485, 280
486, 272
487, 264
488, 256
489, 320
490, 256
491, 256
492, 256
493, 328
494, 272
495, 8576
496, 264
497, 360
498, 8672
499, 256
500, 264
501, 272
502, 272
503, 256
504, 248
505, 312
506, 256
507, 256
508, 256
509, 312
510, 272
511, 256
512, 272
513, 328
514, 304
515, 328
516, 288
517, 8552
518, 264
519, 256
520, 8568
521, 368
522, 248
523, 8560
524, 256
525, 248
526, 8576
527, 248
528, 264
529, 248
530, 440
531, 304
532, 376
533, 304
534, 272
535, 256
536, 272
537, 336
538, 256
539, 256
540, 264
541, 320
542, 264
543, 264
544, 256
545, 8664
546, 256
547, 264
548, 8584
549, 352
550, 272
551, 256
552, 264
553, 256
554, 264
555, 256
556, 248
557, 280
558, 264
559, 256
560, 256
561, 320
562, 256
563, 264
564, 256
565, 336
566, 336
567, 8592
568, 264
569, 336
570, 8576
571, 296
572, 264
573, 8640
574, 264
575, 272
576, 8576
577, 320
578, 280
579, 272
580, 264
581, 304
582, 288
583, 328
584, 240
585, 288
586, 248
587, 256
588, 248
589, 296
590, 272
591, 256
592, 256
593, 344
594, 256
595, 8584
596, 256
597, 304
598, 8584
599, 256
600, 264
601, 392
602, 288
603, 288
604, 264
605, 320
606, 272
607, 264
608, 264
609, 320
610, 264
611, 264
612, 264
613, 312
614, 280
615, 264
616, 256
617, 392
618, 264
619, 264
620, 264
621, 288
622, 288
623, 8576
624, 256
625, 312
626, 8568
627, 256
628, 264
629, 320
630, 320
631, 256
632, 264
633, 328
634, 256
635, 360
636, 296
637, 328
638, 280
639, 264
640, 256
641, 320
642, 256
643, 264
644, 256
645, 8672
646, 312
647, 264
648, 8568
649, 328
650, 256
651, 8568
652, 336
653, 328
654, 8576
655, 264
656, 264
657, 336
658, 256
659, 248
660, 256
661, 320
662, 320
663, 256
664, 248
665, 336
666, 264
667, 264
668, 256
669, 336
670, 320
671, 264
672, 256
673, 8624
674, 248
675, 264
676, 8576
677, 320
678, 344
679, 248
680, 256
681, 304
682, 256
683, 256
684, 264
685, 312
686, 408
687, 272
688, 256
689, 328
690, 256
691, 256
692, 256
693, 320
694, 368
695, 8576
696, 248
697, 320
698, 8568
699, 264
700, 272
701, 8632
702, 280
703, 368
704, 8560
705, 328
706, 264
707, 272
708, 256
709, 328
710, 272
711, 256
712, 256
713, 312
714, 264
715, 256
716, 256
717, 304
718, 280
719, 256
720, 312
721, 384
722, 344
723, 8704
724, 296
725, 392
726, 8608
727, 320
728, 264
729, 296
730, 256
731, 248
732, 248
733, 320
734, 272
735, 248
736, 264
737, 384
738, 376
739, 336
740, 320
741, 344
742, 352
743, 272
744, 256
745, 344
746, 272
747, 256
748, 256
749, 312
750, 280
751, 8568
752, 256
753, 344
754, 8696
755, 368
756, 312
757, 368
758, 408
759, 288
760, 256
761, 296
762, 256
763, 280
764, 256
765, 320
766, 272
767, 272
768, 264
769, 344
770, 264
771, 408
772, 304
773, 8704
774, 400
775, 344
776, 8640
777, 312
778, 256
779, 8568
780, 256
781, 328
782, 8672
783, 264
784, 256
785, 304
786, 256
