Function                      Rate_Hist      Time_Hist      Count          Samples      Min          Max            Avg            Variance       Leaf?

start_sequence                ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 1 0 0 0 0                                                                                                                       ,1              ,1            ,2137842      ,2137842        ,2137842.0      ,0.0            ,FALSE
terminate_sequence            ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 1 0 0 0 0                                                                                                                       ,1              ,1            ,1069280      ,1069280        ,1069280.0      ,0.0            ,FALSE
FmoStartPicture               ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 15 0 10 0 0 0 0 0                                                                                                                     ,25             ,1            ,4077         ,363860         ,96215.3        ,0.0            ,FALSE
FmoGetFirstMBOfSliceGroup     ,9 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 94 13 0 1 0 0 0 0 0                                                                                                                     ,108            ,1            ,186          ,348481         ,3934.7         ,0.0            ,FALSE
FmoMB2SliceGroup              ,1 12 2 0 0 0 0 0 0 0 0                                                                                                                      ,0 99 15 0 0 0 0 0 0 0 0                                                                                                                     ,114            ,1            ,84           ,903            ,139.1          ,0.0            ,TRUE 
FmoEndPicture                 ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 24 1 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,192          ,1113           ,445.1          ,0.0            ,TRUE 
FmoGetNextMBNr                ,1 12 2 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 106 8 0 0 0 0 0 0 0                                                                                                                     ,114            ,1            ,120          ,1272           ,315.6          ,0.0            ,TRUE 
FmoGetPreviousMBNr            ,1 12 2 0 0 0 0 0 0 0 0                                                                                                                      ,0 63 38 0 10 3 0 0 0 0 0                                                                                                                    ,114            ,1            ,36           ,166908         ,9072.7         ,0.0            ,FALSE
FmoGetLastCodedMBOfSliceGroup ,1 12 2 0 0 0 0 0 0 0 0                                                                                                                      ,0 0 100 14 0 0 0 0 0 0 0                                                                                                                    ,114            ,1            ,645          ,1824           ,775.6          ,0.0            ,TRUE 
FmoSetLastMacroblockInSlice   ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 16 8 1 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,225          ,18408          ,1633.3         ,0.0            ,FALSE
FmoGetFirstMacroblockInSlice  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 2 68 4 0 1 0 0 0 0 0                                                                                                                      ,75             ,1            ,90           ,244629         ,3662.6         ,0.0            ,TRUE 
FmoSliceGroupCompletelyCoded  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 26 24 0 0 0 0 0 0 0                                                                                                                     ,50             ,1            ,531          ,3234           ,1401.2         ,0.0            ,FALSE
FmoUninit                     ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,1596         ,1596           ,1596.0         ,0.0            ,TRUE 
FmoInit                       ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 25 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,2946         ,8792           ,6023.8         ,0.0            ,FALSE
FmoGenerateMapUnitToSliceGroupMap,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 25 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,1320         ,4524           ,2752.2         ,0.0            ,TRUE 
FmoGenerateMBAmap             ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 3 22 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,801          ,2394           ,1468.9         ,0.0            ,TRUE 
SliceHeader                   ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 2 16 7 0 0 0 0 0                                                                                                                      ,25             ,1            ,8733         ,353687         ,76911.8        ,0.0            ,FALSE
get_picture_type              ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 24 1 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,183          ,1344           ,685.1          ,0.0            ,TRUE 
ref_pic_list_reordering       ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 4 21 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,777          ,1932           ,1270.1         ,0.0            ,FALSE
dec_ref_pic_marking           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 4 21 0 0 0 0 0 0 0                                                                                                                      ,25             ,1            ,699          ,4116           ,1308.6         ,0.0            ,FALSE
