Function                      Rate_Hist      Time_Hist      Count          Samples      Min          Max            Avg            Variance       Leaf?

ct_init                       ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 1 0 0 0 0 0                                                                                                                       ,1              ,1            ,207200       ,207200         ,207200.0       ,0.0            ,FALSE
write_buf                     ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 95 0 0 0 0 0 0                                                                                                                      ,95             ,1            ,18246        ,59640          ,32538.9        ,0.0            ,FALSE
write_buffer                  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 95 0 0 0 0 0 0                                                                                                                      ,95             ,1            ,17919        ,58026          ,32083.5        ,0.0            ,TRUE 
read_buffer                   ,1 0 2 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 101 1 0 0 0 0 0                                                                                                                     ,102            ,1            ,13959        ,146244         ,18071.4        ,0.0            ,TRUE 
updcrc                        ,1 0 2 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 1 0 0 100 1 0 0 0 0                                                                                                                     ,102            ,1            ,623          ,1080646        ,296468.3       ,0.0            ,TRUE 
clear_bufs                    ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,6454         ,6454           ,6454.0         ,0.0            ,TRUE 
flush_outbuf                  ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 95 0 0 0 0 0 0                                                                                                                      ,95             ,1            ,18549        ,61104          ,33116.3        ,0.0            ,FALSE
gzip_base_name                ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 2 0 0 0 0 0 0 0                                                                                                                       ,2              ,1            ,1554         ,4368           ,2961.0         ,0.0            ,TRUE 
add_envopt                    ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 1 0 0 0 0 0 0 0                                                                                                                       ,1              ,1            ,1164         ,1164           ,1164.0         ,0.0            ,TRUE 
zip                           ,0 0 0 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 0 0 0 0 1 0                                                                                                                       ,1              ,1            ,8344154107   ,8344154107     ,8344154107.0   ,0.0            ,FALSE
file_read                     ,1 0 2 0 0 0 0 0 0 0 0                                                                                                                       ,0 0 0 0 0 101 1 0 0 0 0                                                                                                                     ,102            ,1            ,273438       ,1230110        ,325542.8       ,0.0            ,FALSE
